"unp","Glasgow-1-20230819_163100","Glasgow-1 2023-08-19 1631","","audiomoth/Glasgow-1/20230819_163100.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1631","0"
"unp","Glasgow-1-20230819_163200","Glasgow-1 2023-08-19 1632","","audiomoth/Glasgow-1/20230819_163200.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1632","0"
"unp","Glasgow-1-20230819_163300","Glasgow-1 2023-08-19 1633","","audiomoth/Glasgow-1/20230819_163300.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1633","0"
"unp","Glasgow-1-20230819_163400","Glasgow-1 2023-08-19 1634","","audiomoth/Glasgow-1/20230819_163400.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1634","0"
"unp","Glasgow-1-20230819_163500","Glasgow-1 2023-08-19 1635","","audiomoth/Glasgow-1/20230819_163500.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1635","0"
"unp","Glasgow-1-20230819_163600","Glasgow-1 2023-08-19 1636","","audiomoth/Glasgow-1/20230819_163600.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1636","0"
"unp","Glasgow-1-20230819_163700","Glasgow-1 2023-08-19 1637","","audiomoth/Glasgow-1/20230819_163700.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1637","0"
"unp","Glasgow-1-20230819_163800","Glasgow-1 2023-08-19 1638","","audiomoth/Glasgow-1/20230819_163800.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1638","0"
"unp","Glasgow-1-20230819_163900","Glasgow-1 2023-08-19 1639","","audiomoth/Glasgow-1/20230819_163900.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1639","0"
"unp","Glasgow-1-20230819_164000","Glasgow-1 2023-08-19 1640","","audiomoth/Glasgow-1/20230819_164000.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1640","0"
"unp","Glasgow-1-20230819_164100","Glasgow-1 2023-08-19 1641","","audiomoth/Glasgow-1/20230819_164100.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1641","0"
"unp","Glasgow-1-20230819_164200","Glasgow-1 2023-08-19 1642","","audiomoth/Glasgow-1/20230819_164200.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1642","0"
"unp","Glasgow-1-20230819_164300","Glasgow-1 2023-08-19 1643","","audiomoth/Glasgow-1/20230819_164300.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1643","0"
"unp","Glasgow-1-20230819_164400","Glasgow-1 2023-08-19 1644","","audiomoth/Glasgow-1/20230819_164400.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1644","0"
"unp","Glasgow-1-20230819_164500","Glasgow-1 2023-08-19 1645","","audiomoth/Glasgow-1/20230819_164500.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1645","0"
"unp","Glasgow-1-20230819_164600","Glasgow-1 2023-08-19 1646","","audiomoth/Glasgow-1/20230819_164600.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1646","0"
"unp","Glasgow-1-20230819_164700","Glasgow-1 2023-08-19 1647","","audiomoth/Glasgow-1/20230819_164700.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1647","0"
"unp","Glasgow-1-20230819_164800","Glasgow-1 2023-08-19 1648","","audiomoth/Glasgow-1/20230819_164800.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1648","0"
"unp","Glasgow-1-20230819_164900","Glasgow-1 2023-08-19 1649","","audiomoth/Glasgow-1/20230819_164900.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1649","0"
"unp","Glasgow-1-20230819_165000","Glasgow-1 2023-08-19 1650","","audiomoth/Glasgow-1/20230819_165000.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1650","0"
"unp","Glasgow-1-20230819_165100","Glasgow-1 2023-08-19 1651","","audiomoth/Glasgow-1/20230819_165100.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1651","0"
"unp","Glasgow-1-20230819_165200","Glasgow-1 2023-08-19 1652","","audiomoth/Glasgow-1/20230819_165200.WAV","Urban Nature Project @ NHM","2023-08-19","",NA,"audio/x-wave","Soundscape","2023-08-19","1652","0"
